State,SA3_Code,SA3_Name,Age Group,% DTP,% Polio,% HIB,% HEP,% MMR,% Pneumo,% MenC,% Varicella,% Fully
QLD,30201,Bald Hills - Everton Park,2 Year olds,94.53441296,96.15384615,95.5465587,96.3562753,94.73684211,95.5465587,95.34412955,94.93927126,94.12955466
QLD,30202,Chermside,2 Year olds,94.19588875,96.49334946,95.28415961,96.61426844,94.92140266,96.25151149,96.37243047,95.16324063,93.59129383
QLD,30203,Nundah,2 Year olds,94.40993789,97.10144928,94.82401656,97.10144928,94.20289855,97.10144928,96.6873706,94.82401656,93.3747412
QLD,30204,Sandgate,2 Year olds,95.06346968,97.46121298,95.62764457,97.74330042,95.34555712,96.75599436,96.75599436,95.34555712,94.21720733
QLD,30301,Carindale,2 Year olds,94.18181818,96.54545455,94.72727273,96.54545455,94,95.09090909,95.63636364,94.36363636,92.72727273
QLD,30302,Holland Park - Yeronga,2 Year olds,92.94781382,96.33286319,93.79407616,96.19181946,93.22990127,94.49929478,95.06346968,92.94781382,91.67842031
QLD,30303,Mt Gravatt,2 Year olds,94.30379747,96.07594937,94.93670886,96.32911392,94.05063291,94.6835443,94.81012658,94.81012658,92.27848101
QLD,30304,Nathan,2 Year olds,94.22632794,96.53579677,94.91916859,96.53579677,94.91916859,96.30484988,96.30484988,94.91916859,93.76443418
QLD,30305,Rocklea - Acacia Ridge,2 Year olds,92.15291751,96.98189135,93.15895372,96.98189135,92.75653924,95.07042254,95.57344064,93.25955734,90.94567404
QLD,30306,Sunnybank,2 Year olds,92.06349206,96.42857143,93.45238095,96.62698413,92.46031746,94.24603175,94.84126984,92.85714286,90.87301587
QLD,30401,Centenary,2 Year olds,95.37572254,97.68786127,95.66473988,97.68786127,95.37572254,96.82080925,96.53179191,95.66473988,94.79768786
QLD,30402,Kenmore - Brookfield - Moggill,2 Year olds,91.38755981,93.54066986,91.62679426,93.54066986,90.66985646,92.58373206,93.06220096,91.14832536,89.95215311
QLD,30403,Sherwood - Indooroopilly,2 Year olds,93.94904459,96.81528662,94.58598726,96.49681529,94.58598726,96.17834395,95.85987261,94.58598726,92.99363057
QLD,30404,The Gap - Enoggera,2 Year olds,93.40836013,95.81993569,94.37299035,95.9807074,94.37299035,95.01607717,95.65916399,94.69453376,92.4437299
QLD,30501,Brisbane Inner,2 Year olds,88.99755501,92.90953545,90.70904645,92.66503667,89.97555012,90.46454768,91.93154034,89.97555012,87.77506112
QLD,30502,Brisbane Inner - East,2 Year olds,91.86046512,96.04651163,92.3255814,96.04651163,91.39534884,93.95348837,94.18604651,91.39534884,90.23255814
QLD,30503,Brisbane Inner - North,2 Year olds,93.52869353,97.31379731,94.62759463,97.31379731,93.04029304,96.09279609,95.72649573,93.40659341,92.42979243
QLD,30504,Brisbane Inner - West,2 Year olds,93.37606838,96.58119658,94.44444444,96.79487179,93.8034188,95.08547009,94.87179487,94.23076923,92.09401709
QLD,30601,Cairns - North,2 Year olds,91.80602007,94.14715719,93.31103679,94.64882943,93.14381271,92.97658863,93.64548495,93.31103679,91.13712375
QLD,30602,Cairns - South,2 Year olds,90.25157233,94.7327044,92.21698113,95.28301887,91.03773585,93.55345912,94.02515723,90.80188679,88.75786164
QLD,30603,Innisfail - Cassowary Coast,2 Year olds,87.90322581,94.35483871,90.86021505,95.16129032,89.51612903,92.74193548,93.5483871,90.05376344,86.82795699
QLD,30604,Port Douglas - Daintree,2 Year olds,87.5,88.39285714,88.39285714,89.28571429,87.5,88.39285714,90.17857143,87.5,87.5
QLD,30605,Tablelands (East) - Kuranda,2 Year olds,83.80952381,88.80952381,85.71428571,89.52380952,84.04761905,88.0952381,87.38095238,84.28571429,82.38095238
QLD,30701,Darling Downs (West) - Maranoa,2 Year olds,90.63444109,95.77039275,92.59818731,95.77039275,91.3897281,94.71299094,94.56193353,91.3897281,90.33232628
QLD,30702,Darling Downs - East,2 Year olds,89.6969697,92.72727273,89.8989899,93.33333333,89.29292929,91.51515152,91.31313131,89.49494949,88.88888889
QLD,30703,Granite Belt,2 Year olds,87.65133172,90.07263923,87.40920097,90.55690073,87.16707022,89.34624697,89.58837772,87.40920097,86.68280872
QLD,30801,Central Highlands (Qld),2 Year olds,87.91469194,94.07582938,90.28436019,94.31279621,88.62559242,92.65402844,90.99526066,88.62559242,86.492891
QLD,30802,Gladstone - Biloela,2 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
QLD,30803,Rockhampton,2 Year olds,90.31141869,93.42560554,91.07266436,94.11764706,90.44982699,92.3183391,92.73356401,90.44982699,89.48096886
QLD,30804,Biloela,2 Year olds,87.87878788,93.33333333,88.48484848,93.93939394,87.27272727,93.93939394,94.54545455,87.87878788,86.66666667
QLD,30805,Gladstone,2 Year olds,86.91358025,92.34567901,88.14814815,92.4691358,87.65432099,91.48148148,91.2345679,87.65432099,86.66666667
QLD,30901,Broadbeach - Burleigh,2 Year olds,85.11705686,89.29765886,87.12374582,89.7993311,85.78595318,87.45819398,87.79264214,86.28762542,83.11036789
QLD,30902,Coolangatta,2 Year olds,81.26843658,86.72566372,82.44837758,86.87315634,82.00589971,84.95575221,84.66076696,82.15339233,80.38348083
QLD,30903,Gold Coast - North,2 Year olds,88.18342152,93.12169312,89.24162257,93.65079365,89.06525573,92.41622575,92.41622575,89.41798942,87.3015873
QLD,30904,Gold Coast Hinterland,2 Year olds,75,81.12244898,77.04081633,82.14285714,76.02040816,79.59183673,79.59183673,76.02040816,74.48979592
QLD,30905,Mudgeeraba - Tallebudgera,2 Year olds,80.82901554,86.78756477,82.64248705,86.78756477,82.12435233,83.67875648,85.23316062,82.38341969,80.82901554
QLD,30906,Nerang,2 Year olds,83.88324873,88.45177665,84.7715736,88.83248731,83.88324873,86.6751269,86.29441624,83.88324873,82.8680203
QLD,30907,Ormeau - Oxenford,2 Year olds,87.09960509,92.49670908,89.03027644,92.75998245,87.97718297,90.39052216,90.96094778,88.02106187,86.39754278
QLD,30908,Robina,2 Year olds,87.2,91.8,88.6,92.4,88,89.8,90.6,88.2,86.6
QLD,30909,Southport,2 Year olds,86.87615527,91.68207024,88.53974122,92.97597043,87.24584104,90.01848429,90.01848429,88.17005545,85.58225508
QLD,30910,Surfers Paradise,2 Year olds,85.12396694,90.90909091,86.7768595,91.73553719,85.53719008,89.25619835,90.49586777,85.95041322,83.05785124
QLD,31001,Forest Lake - Oxley,2 Year olds,91.68241966,95.27410208,93.38374291,95.463138,92.24952741,94.23440454,94.23440454,92.24952741,90.92627599
QLD,31002,Ipswich Hinterland,2 Year olds,90.09126467,93.35071708,90.48239896,93.35071708,90.48239896,92.4380704,92.5684485,90.61277705,89.0482399
QLD,31003,Ipswich Inner,2 Year olds,91.52542373,95.02118644,92.53177966,95.23305085,92.05508475,93.75,94.17372881,92.31991525,90.83686441
QLD,31004,Springfield - Redbank,2 Year olds,87.57637475,92.61710794,89.61303462,93.12627291,88.84928717,90.73319756,91.49694501,88.84928717,86.76171079
QLD,31101,Beaudesert,2 Year olds,87.43961353,91.30434783,87.92270531,92.2705314,86.47342995,88.88888889,89.85507246,87.43961353,84.5410628
QLD,31102,Beenleigh,2 Year olds,88.15612382,93.67429341,89.50201884,93.5397039,88.42530283,91.52086137,91.25168237,88.42530283,87.48317631
QLD,31103,Browns Plains,2 Year olds,90.30963303,94.89678899,92.48853211,94.83944954,91.45642202,93.1766055,94.03669725,91.80045872,89.33486239
QLD,31104,Jimboomba,2 Year olds,88.57388316,93.29896907,90.63573883,93.47079038,89.17525773,92.18213058,92.18213058,89.69072165,87.71477663
QLD,31105,Loganlea - Carbrook,2 Year olds,87.13745271,92.0554855,88.65069357,91.92938209,88.14627995,90.66834805,90.66834805,88.27238335,86.63303909
QLD,31106,Springwood - Kingston,2 Year olds,86.06334842,91.58371041,88.59728507,91.58371041,87.05882353,89.32126697,90.58823529,86.96832579,84.88687783
QLD,31201,Bowen Basin - North,2 Year olds,87.35083532,92.60143198,87.82816229,93.31742243,87.35083532,90.45346062,90.21479714,87.82816229,86.1575179
QLD,31202,Mackay,2 Year olds,89.2926671,93.51070733,90.266061,94.1596366,89.74691759,92.40752758,92.60220636,90.07138222,88.3192732
QLD,31203,Whitsunday,2 Year olds,89.95983936,93.17269076,90.76305221,93.17269076,89.95983936,92.36947791,93.17269076,89.95983936,89.55823293
QLD,31301,Bribie - Beachmere,2 Year olds,90.90909091,95.45454545,91.41414141,95.45454545,89.8989899,93.93939394,93.93939394,89.8989899,88.88888889
QLD,31302,Caboolture,2 Year olds,91.17647059,95.04201681,92.77310924,95.12605042,92.01680672,93.94957983,93.86554622,92.18487395,90.75630252
QLD,31303,Caboolture Hinterland,2 Year olds,85.71428571,94.15584416,87.66233766,94.15584416,85.06493506,90.25974026,90.25974026,86.36363636,83.76623377
QLD,31304,Narangba - Burpengary,2 Year olds,90.33613445,94.53781513,91.70168067,94.74789916,91.38655462,93.17226891,94.11764706,91.59663866,90.0210084
QLD,31305,Redcliffe,2 Year olds,90.40590406,93.91143911,91.51291513,94.2804428,91.32841328,92.43542435,93.35793358,91.51291513,89.66789668
QLD,31401,The Hills District,2 Year olds,93.00911854,95.9473151,93.11043566,96.04863222,93.00911854,94.83282675,95.13677812,92.90780142,92.29989868
QLD,31402,North Lakes,2 Year olds,92.68849962,96.64889566,94.28789033,96.87738005,92.99314547,94.97334349,94.66869764,93.29779132,91.46991622
QLD,31403,Strathpine,2 Year olds,90,94.1509434,91.32075472,94.33962264,90.75471698,92.64150943,92.26415094,90.75471698,89.24528302
QLD,31501,Far North,2 Year olds,90.12658228,95.69620253,91.89873418,95.94936709,90.12658228,94.6835443,94.93670886,90.63291139,89.11392405
QLD,31502,Outback - North,2 Year olds,82.95218295,93.97089397,88.77338877,94.38669439,85.03118503,92.51559252,92.93139293,85.23908524,81.28898129
QLD,31503,Outback - South,2 Year olds,90.71729958,97.0464135,93.24894515,97.0464135,91.56118143,95.78059072,96.20253165,91.56118143,89.87341772
QLD,31601,Buderim,2 Year olds,87.3015873,90.27777778,88.0952381,90.47619048,87.3015873,89.48412698,89.88095238,87.8968254,86.11111111
QLD,31602,Caloundra,2 Year olds,87.52475248,91.48514851,89.10891089,91.48514851,88.11881188,90.2970297,90.4950495,88.31683168,87.02970297
QLD,31603,Maroochy,2 Year olds,80,85.37037037,80.18518519,85.18518519,79.81481481,82.96296296,83.14814815,80,78.51851852
QLD,31604,Nambour - Pomona,2 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
QLD,31605,Noosa,2 Year olds,80.90277778,86.80555556,82.29166667,86.80555556,81.94444444,83.68055556,84.02777778,81.94444444,79.86111111
QLD,31606,Sunshine Coast Hinterland,2 Year olds,84.90832158,88.43441467,85.89562764,88.43441467,85.19040903,86.88293371,87.87023977,85.47249647,83.77997179
QLD,31607,Nambour,2 Year olds,82.29342327,86.34064081,83.30522766,86.34064081,82.6306914,84.31703204,84.9915683,82.6306914,81.78752108
QLD,31608,Noosa Hinterland,2 Year olds,73.89162562,78.81773399,74.87684729,78.81773399,74.87684729,76.84729064,77.33990148,74.87684729,73.89162562
QLD,31701,Toowoomba,2 Year olds,91.69602416,94.21238047,92.45093105,94.81630599,92.09864117,93.5078007,94.16205335,92.14896829,91.14242577
QLD,31801,Charters Towers - Ayr - Ingham,2 Year olds,89.569161,93.65079365,90.70294785,94.10430839,91.38321995,92.97052154,93.65079365,91.38321995,89.11564626
QLD,31802,Townsville,2 Year olds,91.56378601,96.2962963,93.58024691,96.99588477,92.63374486,94.89711934,95.72016461,92.59259259,90.781893
QLD,31901,Bundaberg,2 Year olds,89.88505747,94.13793103,92.18390805,94.59770115,91.14942529,92.64367816,93.67816092,91.26436782,89.42528736
QLD,31902,Burnett,2 Year olds,86.55097614,92.84164859,87.85249458,93.49240781,86.76789588,90.67245119,90.67245119,86.76789588,85.2494577
QLD,31903,Gympie - Cooloola,2 Year olds,81.06060606,87.12121212,82.1969697,87.68939394,81.81818182,85.22727273,85.79545455,81.81818182,80.49242424
QLD,31904,Hervey Bay,2 Year olds,92.1641791,95.52238806,93.47014925,95.70895522,92.91044776,94.58955224,94.02985075,92.7238806,90.67164179
QLD,31905,Maryborough,2 Year olds,90.24390244,93.79157428,91.57427938,94.23503326,90.90909091,92.68292683,92.90465632,91.1308204,89.80044346
QLD,NM,Not mapped,5 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
QLD,30101,Capalaba,5 Year olds,94.05714286,93.94285714,0,0,0,0,0,0,93.94285714
QLD,30102,Cleveland - Stradbroke,5 Year olds,93.33986288,93.33986288,0,0,0,0,0,0,92.94809011
QLD,30103,Wynnum - Manly,5 Year olds,92.84940412,93.06608884,0,0,0,0,0,0,92.84940412
QLD,30201,Bald Hills - Everton Park,5 Year olds,97.68976898,97.35973597,0,0,0,0,0,0,97.35973597
QLD,30202,Chermside,5 Year olds,94.6300716,94.86873508,0,0,0,0,0,0,94.6300716
QLD,30203,Nundah,5 Year olds,96.01677149,95.80712788,0,0,0,0,0,0,95.80712788
QLD,30204,Sandgate,5 Year olds,96.02122016,95.75596817,0,0,0,0,0,0,95.75596817
QLD,30301,Carindale,5 Year olds,93.80804954,94.27244582,0,0,0,0,0,0,93.80804954
QLD,30302,Holland Park - Yeronga,5 Year olds,93.33333333,93.08176101,0,0,0,0,0,0,92.95597484
QLD,30303,Mt Gravatt,5 Year olds,94.00428266,94.3254818,0,0,0,0,0,0,93.89721627
QLD,30304,Nathan,5 Year olds,96.21380846,96.43652561,0,0,0,0,0,0,96.21380846
QLD,30305,Rocklea - Acacia Ridge,5 Year olds,94.47047798,94.6579194,0,0,0,0,0,0,94.37675726
QLD,30306,Sunnybank,5 Year olds,93.06260575,93.57021997,0,0,0,0,0,0,92.55499154
QLD,30401,Centenary,5 Year olds,97.91122715,98.17232376,0,0,0,0,0,0,97.91122715
QLD,30402,Kenmore - Brookfield - Moggill,5 Year olds,92.42957746,92.42957746,0,0,0,0,0,0,92.07746479
QLD,30403,Sherwood - Indooroopilly,5 Year olds,92.67734554,94.05034325,0,0,0,0,0,0,92.67734554
QLD,30404,The Gap - Enoggera,5 Year olds,95.59939302,95.90288316,0,0,0,0,0,0,95.59939302
QLD,30501,Brisbane Inner,5 Year olds,90.71925754,91.18329466,0,0,0,0,0,0,90.25522042
QLD,30502,Brisbane Inner - East,5 Year olds,91.56118143,91.7721519,0,0,0,0,0,0,91.56118143
QLD,30503,Brisbane Inner - North,5 Year olds,93.61179361,93.36609337,0,0,0,0,0,0,93.36609337
QLD,30504,Brisbane Inner - West,5 Year olds,94.87179487,94.87179487,0,0,0,0,0,0,94.68864469
QLD,30601,Cairns - North,5 Year olds,92.36883943,92.36883943,0,0,0,0,0,0,92.0508744
QLD,30602,Cairns - South,5 Year olds,92.76752768,92.6199262,0,0,0,0,0,0,92.54612546
QLD,30603,Innisfail - Cassowary Coast,5 Year olds,90.63360882,90.35812672,0,0,0,0,0,0,90.35812672
QLD,30604,Port Douglas - Daintree,5 Year olds,86.91588785,87.85046729,0,0,0,0,0,0,86.91588785
QLD,30605,Tablelands (East) - Kuranda,5 Year olds,86.8627451,86.8627451,0,0,0,0,0,0,86.66666667
QLD,30701,Darling Downs (West) - Maranoa,5 Year olds,93.72056515,93.87755102,0,0,0,0,0,0,93.72056515
QLD,30702,Darling Downs - East,5 Year olds,90.58614565,90.58614565,0,0,0,0,0,0,90.58614565
QLD,30703,Granite Belt,5 Year olds,90.34482759,90.57471264,0,0,0,0,0,0,90.34482759
QLD,30801,Central Highlands (Qld),5 Year olds,90.83503055,90.83503055,0,0,0,0,0,0,90.63136456
QLD,30802,Gladstone - Biloela,5 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
QLD,30803,Rockhampton,5 Year olds,91.41935484,91.48387097,0,0,0,0,0,0,91.22580645
QLD,30804,Biloela,5 Year olds,90.78947368,90.78947368,0,0,0,0,0,0,90.78947368
QLD,30805,Gladstone,5 Year olds,89.60893855,89.83240223,0,0,0,0,0,0,89.4972067
QLD,30901,Broadbeach - Burleigh,5 Year olds,87.07280832,86.92421991,0,0,0,0,0,0,86.7756315
QLD,30902,Coolangatta,5 Year olds,86.33440514,86.33440514,0,0,0,0,0,0,86.17363344
QLD,30903,Gold Coast - North,5 Year olds,88.69701727,89.01098901,0,0,0,0,0,0,88.5400314
QLD,30904,Gold Coast Hinterland,5 Year olds,82.78688525,82.78688525,0,0,0,0,0,0,82.78688525
QLD,30905,Mudgeeraba - Tallebudgera,5 Year olds,87.08971554,87.74617068,0,0,0,0,0,0,87.08971554
QLD,30906,Nerang,5 Year olds,91.04651163,91.1627907,0,0,0,0,0,0,91.04651163
QLD,30907,Ormeau - Oxenford,5 Year olds,90.93495935,90.81300813,0,0,0,0,0,0,90.77235772
QLD,30908,Robina,5 Year olds,90.01692047,90.01692047,0,0,0,0,0,0,89.678511
QLD,30909,Southport,5 Year olds,90.8203125,90.8203125,0,0,0,0,0,0,90.4296875
QLD,30910,Surfers Paradise,5 Year olds,86.47686833,86.12099644,0,0,0,0,0,0,85.76512456
QLD,31001,Forest Lake - Oxley,5 Year olds,92.72898961,92.72898961,0,0,0,0,0,0,92.63456091
QLD,31002,Ipswich Hinterland,5 Year olds,92.52110977,92.15922799,0,0,0,0,0,0,92.15922799
QLD,31003,Ipswich Inner,5 Year olds,94.56342669,94.50851181,0,0,0,0,0,0,94.39868204
QLD,31004,Springfield - Redbank,5 Year olds,93.97417504,93.63940698,0,0,0,0,0,0,93.54375897
QLD,31101,Beaudesert,5 Year olds,89.47368421,89.47368421,0,0,0,0,0,0,89.47368421
QLD,31102,Beenleigh,5 Year olds,91.04895105,90.90909091,0,0,0,0,0,0,90.90909091
QLD,31103,Browns Plains,5 Year olds,91.72043011,91.4516129,0,0,0,0,0,0,91.34408602
QLD,31104,Jimboomba,5 Year olds,91.08433735,91.16465863,0,0,0,0,0,0,91.08433735
QLD,31105,Loganlea - Carbrook,5 Year olds,89.65517241,89.65517241,0,0,0,0,0,0,89.33189655
QLD,31106,Springwood - Kingston,5 Year olds,90.40867389,90.49207673,0,0,0,0,0,0,90.07506255
QLD,31201,Bowen Basin - North,5 Year olds,89.54248366,89.54248366,0,0,0,0,0,0,89.54248366
QLD,31202,Mackay,5 Year olds,92.25046497,92.12647241,0,0,0,0,0,0,92.00247985
QLD,31203,Whitsunday,5 Year olds,91.11969112,91.11969112,0,0,0,0,0,0,91.11969112
QLD,31301,Bribie - Beachmere,5 Year olds,90.90909091,90.90909091,0,0,0,0,0,0,90.90909091
QLD,31302,Caboolture,5 Year olds,92.35569423,92.12168487,0,0,0,0,0,0,92.04368175
QLD,31303,Caboolture Hinterland,5 Year olds,88.34355828,87.73006135,0,0,0,0,0,0,87.73006135
QLD,31304,Narangba - Burpengary,5 Year olds,93.1237721,93.1237721,0,0,0,0,0,0,92.92730845
QLD,31305,Redcliffe,5 Year olds,90.83044983,90.83044983,0,0,0,0,0,0,90.65743945
QLD,31401,The Hills District,5 Year olds,94.64627151,94.7418738,0,0,0,0,0,0,94.55066922
QLD,31402,North Lakes,5 Year olds,94.6866485,94.41416894,0,0,0,0,0,0,94.41416894
QLD,31403,Strathpine,5 Year olds,93.24577861,93.24577861,0,0,0,0,0,0,93.24577861
QLD,31501,Far North,5 Year olds,93.67945824,93.67945824,0,0,0,0,0,0,93.67945824
QLD,31502,Outback - North,5 Year olds,92.82700422,92.40506329,0,0,0,0,0,0,92.40506329
QLD,31503,Outback - South,5 Year olds,94.11764706,94.11764706,0,0,0,0,0,0,94.11764706
QLD,31601,Buderim,5 Year olds,90.55727554,90.55727554,0,0,0,0,0,0,90.24767802
QLD,31602,Caloundra,5 Year olds,90.32815199,90.41450777,0,0,0,0,0,0,90.32815199
QLD,31603,Maroochy,5 Year olds,84.56014363,84.56014363,0,0,0,0,0,0,84.56014363
QLD,31604,Nambour - Pomona,5 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
QLD,31605,Noosa,5 Year olds,82.9787234,82.50591017,0,0,0,0,0,0,82.50591017
QLD,31606,Sunshine Coast Hinterland,5 Year olds,84.46475196,84.59530026,0,0,0,0,0,0,84.46475196
QLD,31607,Nambour,5 Year olds,86.04269294,86.04269294,0,0,0,0,0,0,86.04269294
QLD,31608,Noosa Hinterland,5 Year olds,81.70731707,80.89430894,0,0,0,0,0,0,80.89430894
QLD,31701,Toowoomba,5 Year olds,93.36561743,93.12348668,0,0,0,0,0,0,93.12348668
QLD,31801,Charters Towers - Ayr - Ingham,5 Year olds,92.23946785,92.46119734,0,0,0,0,0,0,92.23946785
QLD,31802,Townsville,5 Year olds,94.78577203,94.86661277,0,0,0,0,0,0,94.66451091
QLD,31901,Bundaberg,5 Year olds,92.3234391,92.42579324,0,0,0,0,0,0,92.11873081
QLD,31902,Burnett,5 Year olds,91.05839416,90.69343066,0,0,0,0,0,0,90.69343066
QLD,31903,Gympie - Cooloola,5 Year olds,84.65517241,84.65517241,0,0,0,0,0,0,84.48275862
QLD,31904,Hervey Bay,5 Year olds,93.26599327,93.6026936,0,0,0,0,0,0,93.0976431
QLD,31905,Maryborough,5 Year olds,91.94630872,91.72259508,0,0,0,0,0,0,91.72259508
SA,NM,Not mapped,1 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
SA,40101,Adelaide City,1 Year olds,92.17391304,93.04347826,92.17391304,92.17391304,0,89.56521739,0,0,87.82608696
SA,40102,Adelaide Hills,1 Year olds,90.30023095,90.18475751,90.18475751,90.64665127,0,90.76212471,0,0,89.72286374
SA,40103,Burnside,1 Year olds,93.96226415,93.96226415,93.96226415,94.33962264,0,94.33962264,0,0,93.58490566
SA,40104,Campbelltown (SA),1 Year olds,92.92929293,92.92929293,92.72727273,93.33333333,0,94.14141414,0,0,92.72727273
SA,40105,Norwood - Payneham - St Peters,1 Year olds,93.53741497,93.53741497,92.85714286,93.87755102,0,92.85714286,0,0,92.17687075
SA,40106,Prospect - Walkerville,1 Year olds,95.4248366,95.4248366,95.4248366,95.75163399,0,96.40522876,0,0,95.09803922
SA,40107,Unley,1 Year olds,95.30201342,94.96644295,95.30201342,95.63758389,0,95.97315436,0,0,94.63087248
SA,40201,Gawler - Two Wells,1 Year olds,95.0617284,95.0617284,95.0617284,95.88477366,0,96.09053498,0,0,94.65020576
SA,40202,Playford,1 Year olds,93.22560597,93.22560597,93.22560597,94.28216283,0,94.90366687,0,0,93.03915475
SA,40203,Port Adelaide - East,1 Year olds,94.11764706,94.11764706,93.46405229,95.4248366,0,95.64270153,0,0,93.02832244
SA,40204,Salisbury,1 Year olds,93.17220544,93.17220544,92.9305136,93.95770393,0,94.6223565,0,0,92.80966767
SA,40205,Tea Tree Gully,1 Year olds,93.41801386,93.41801386,93.18706697,94.34180139,0,94.80369515,0,0,93.07159353
SA,40301,Holdfast Bay,1 Year olds,93.47826087,93.47826087,93.47826087,93.91304348,0,93.91304348,0,0,92.60869565
SA,40302,Marion,1 Year olds,93.04435484,93.04435484,92.94354839,94.25403226,0,94.55645161,0,0,92.33870968
SA,40303,Mitcham,1 Year olds,93.51851852,93.51851852,93.51851852,94.07407407,0,94.62962963,0,0,92.96296296
SA,40304,Onkaparinga,1 Year olds,90.43243243,90.43243243,90.37837838,91.18918919,0,91.78378378,0,0,90.16216216
SA,40401,Charles Sturt,1 Year olds,91.17408907,90.85020243,90.93117409,91.98380567,0,92.79352227,0,0,90.76923077
SA,40402,Port Adelaide - West,1 Year olds,91.82389937,92.13836478,92.13836478,92.29559748,0,94.33962264,0,0,91.82389937
SA,40403,West Torrens,1 Year olds,93.06930693,92.90429043,92.90429043,93.89438944,0,94.38943894,0,0,92.40924092
SA,40501,Barossa,1 Year olds,92.12121212,92.12121212,92.12121212,93.03030303,0,93.33333333,0,0,91.51515152
SA,40502,Lower North,1 Year olds,93.12169312,93.12169312,93.12169312,94.17989418,0,94.70899471,0,0,93.12169312
SA,40503,Mid North,1 Year olds,92.03187251,91.63346614,91.23505976,94.02390438,0,94.82071713,0,0,90.43824701
SA,40504,Yorke Peninsula,1 Year olds,94.39655172,94.39655172,94.39655172,95.25862069,0,96.12068966,0,0,94.39655172
SA,40601,Eyre Peninsula and South West,1 Year olds,88.08290155,88.08290155,87.91018998,90.15544041,0,91.19170984,0,0,87.39205527
SA,40602,Outback - North and East,1 Year olds,89.41176471,89.41176471,89.41176471,91.76470588,0,91.37254902,0,0,87.84313725
SA,40701,Fleurieu - Kangaroo Island,1 Year olds,89.16666667,89.16666667,89.16666667,89.44444444,0,90.83333333,0,0,88.88888889
SA,40702,Limestone Coast,1 Year olds,95.71865443,95.71865443,95.71865443,96.33027523,0,96.63608563,0,0,95.56574924
SA,40703,Murray and Mallee,1 Year olds,92.495637,92.495637,92.495637,93.54275742,0,94.41535777,0,0,91.62303665
SA,NM,Not mapped,2 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
SA,40101,Adelaide City,2 Year olds,89.16666667,92.5,90.83333333,93.33333333,89.16666667,89.16666667,90.83333333,89.16666667,85.83333333
SA,40102,Adelaide Hills,2 Year olds,88.15489749,91.23006834,88.72437358,91.57175399,88.04100228,89.74943052,90.20501139,88.26879271,87.01594533
SA,40103,Burnside,2 Year olds,93.66666667,96,93.66666667,96,94,95,95.66666667,94,90.66666667
SA,40104,Campbelltown (SA),2 Year olds,91.22137405,94.08396947,91.79389313,94.65648855,91.03053435,92.9389313,92.9389313,91.41221374,89.50381679
SA,40105,Norwood - Payneham - St Peters,2 Year olds,91.51515152,95.45454545,92.12121212,95.15151515,92.12121212,93.33333333,91.21212121,92.42424242,88.48484848
SA,40106,Prospect - Walkerville,2 Year olds,89.77777778,94.66666667,91.55555556,95.55555556,89.77777778,92.88888889,92.88888889,89.77777778,88.44444444
SA,40107,Unley,2 Year olds,91.63346614,95.61752988,92.43027888,96.01593625,91.63346614,93.62549801,92.43027888,91.63346614,89.24302789
SA,40201,Gawler - Two Wells,2 Year olds,90.22403259,94.50101833,91.03869654,94.90835031,90.42769857,92.26069246,92.66802444,90.63136456,89.20570265
SA,40202,Playford,2 Year olds,92.29836264,96.4827168,93.57186173,96.84657368,92.90479078,95.45178896,95.14857489,93.02607641,90.72164948
SA,40203,Port Adelaide - East,2 Year olds,91.88596491,96.60087719,93.64035088,96.92982456,92.54385965,94.51754386,94.62719298,92.87280702,90.35087719
SA,40204,Salisbury,2 Year olds,92.30769231,96.08974359,93.33333333,96.41025641,92.30769231,94.67948718,94.67948718,92.62820513,90.25641026
SA,40205,Tea Tree Gully,2 Year olds,92.33997901,95.27806925,92.96956978,95.48793284,92.44491081,94.12381952,94.22875131,92.5498426,90.45120672
SA,40301,Holdfast Bay,2 Year olds,89.61038961,94.80519481,92.20779221,94.80519481,89.17748918,92.64069264,92.20779221,89.17748918,88.74458874
SA,40302,Marion,2 Year olds,92.98597194,96.39278557,94.38877756,96.49298597,93.18637275,94.68937876,95.29058116,93.68737475,91.38276553
SA,40303,Mitcham,2 Year olds,92.3566879,94.58598726,92.8343949,94.58598726,92.03821656,93.78980892,92.99363057,92.03821656,90.76433121
SA,40304,Onkaparinga,2 Year olds,90.92772937,94.77191184,92.10661199,95.18195797,91.38903127,93.69554075,94.00307535,91.59405433,90.15889288
SA,40401,Charles Sturt,2 Year olds,90.20346647,94.72494348,91.93669932,94.87565938,90.35418237,92.61492087,93.82064808,90.80633007,88.54559156
SA,40402,Port Adelaide - West,2 Year olds,90.58641975,95.98765432,91.35802469,96.60493827,91.2037037,95.0617284,94.44444444,91.2037037,88.88888889
SA,40403,West Torrens,2 Year olds,93.47826087,95.98662207,93.97993311,96.32107023,93.47826087,94.14715719,94.98327759,93.64548495,91.97324415
SA,40501,Barossa,2 Year olds,93.65558912,97.58308157,95.46827795,97.58308157,94.56193353,95.77039275,96.07250755,94.56193353,93.05135952
